Task ID,Area,Checkpoint ID,Completed By,Completed Date,Component,Done,Due Date,Mark Done,Notes,Owner,Phase,Priority,Progress,Section,Source Doc,Start Date,Start Task,Started By,Status,Task
P4-B-001,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Read API: Implement `GET /v1/route/{symbol}` (service-to-service, JWT). Return `{route: broker|onchain, driver_hint, params, policy_flags, config_hash}` with a read-through cache (`Redis: route:{symbol}`, short TTL; default route=`broker` on miss)."
P4-B-002,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Decision engine: Resolve deterministic route using `AssetRouting` + `asset_metadata` with safe fallbacks; derive hints (`slippage_bps`, `mev_protect`, `max_gas_gwei`). If route=`onchain` and token policy requires freshness, include `policy_flags.need_fresh_ace=true`."
P4-B-003,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Persistence: Create `AssetRouting` collection (PK `symbol`; fields include `route`, `driver_hint`, `token_policy_required`, `token_policy_ref`, `chainId`, `config_hash`, admin metadata)."
P4-B-004,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,Admin (optional for this checkpoint): Upsert via `POST/PUT /v1/route*` with optimistic concurrency using `config_hash` and emit `audit.evt` on change.
P4-B-005,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,Resolve & Issue APIs: `GET /v1/policy/{chainId}/{token}` → `PolicyDecision`.
P4-B-006,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,Resolve & Issue APIs: `POST /v1/claim/issue` → short-lived EIP-712 PolicyClaim when `require_fresh_ace=true`. Persist to `TokenPolicies` and `PolicyClaims` (TTL on `expiry`).
P4-B-007,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Freshness path: When policy demands freshness, check `ComplianceCache`; if stale or forced, call Compliance Adapter (which calls ACE) and block unless ALLOW; then mint and sign the claim with `attester_key` (idempotent per `{wallet, token, policy_version}`; Redis nonce to guard replay)."
P4-B-008,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Claim format: EIP-712 typed data: `{wallet, token, chainId, policy_version, expiry, nonce}`; off-chain verification by the driver; optional on-chain verification via `PolicyRegistry` on ReFIN L2."
P4-B-009,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Route- & policy-aware verdicts: Extend `/verdict` (internal) to accept hints (e.g., `route=onchain`, `need_fresh_ace=true`). Serve cached verdict for broker path; force fresh ACE when required by token policy; upsert `ComplianceCache` and return `{verdict, reasons, expiry, source}`."
P4-B-010,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Driver selection: After `risk.approved`, acquire `exec:lock:{account_id}`, load context, call Asset Routing per symbol; if route=`onchain`, set `driver=""onchain""` and persist in `ExecutionPlans`. Publish `orders.cmd` with `driver`. SLO: plan build p95 ≤ 500 ms unchanged."
P4-B-011,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Preflight: For `driver=onchain`, read `policy_flags`. If `need_fresh_ace`, call Token Policy Module to resolve and issue a claim (which internally refreshes via Adapter/ACE). Treat any non-ALLOW as PolicyBlock."
P4-B-012,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,Tx build & nonce/gas: Build venue-specific calldata; manage nonces with `Redis nonce:{chain}:{wallet}` and reconcile with `eth_getTransactionCount`; cap fees; respect `mev_protect` if configured. Pre-compute `txHash` and upsert `OrderIdMap{clientOrderId→txHash}`.
P4-B-013,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,Send & watch: Submit raw tx (RPC or private relay); emit `orders.evt{submitted|mined|reverted}` and corresponding `audit.evt`. Reconcile in Gateway exactly like the brokered path.
P4-B-014,General,P4-B,,,Asset Routing (new Cloud Run service),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",1) Development & Integration Plan — Asset Routing (new Cloud Run service),Phase 4 - DEV Checkpoints,,,,Not Started,"Contracts & stores: Use existing `ExecutionPlans`, `Orders`, and (optional) `OrderIdMap`; continue to publish to `orders.evt`/`audit.evt`."
P4-B-015,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Unit tests (services & mods): Asset Routing decision matrix, cache fallback, policy flag emission."
P4-B-016,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Unit tests (services & mods): Token Policy: forced-fresh path, EIP-712 signing, TTL/nonce/idempotency."
P4-B-017,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Unit tests (services & mods): OnChain Driver: tx builder (nonce/gas), claim verification, event emission."
P4-B-018,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Seed data: Insert a test symbol in `AssetRouting` with `route=onchain` and a `TokenPolicies` row requiring `require_fresh_ace=true`.
P4-B-019,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Manual trigger: Publish a `risk.approved` for an intent containing the on-chain test asset. Observe Gateway lock and context load.
P4-B-020,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Gateway & routing verification: Gateway calls Asset Routing and selects onchain.
P4-B-021,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Gateway & routing verification: `ExecutionPlans` header records `driver=""onchain""`."
P4-B-022,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"Gateway & routing verification: An `orders.cmd` with `driver=""onchain""` is published."
P4-B-023,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Policy & adapter path: OnChain Driver calls Token Policy; Token Policy forces fresh ACE via Adapter if needed and returns a PolicyClaim.
P4-B-024,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Policy & adapter path: Non-ALLOW responses block submission with clear reasons.
P4-B-025,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,"On-chain transaction verification: Locate the submitted tx in the L2 block explorer; confirm it executed the expected action (e.g., swap)."
P4-B-026,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,On-chain transaction verification: Driver emits `orders.evt{submitted}` then `{mined}` (or `{reverted}` with reason).
P4-B-027,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Reconciliation & audit: Gateway consumes `orders.evt` and advances `ExecutionPlans`/`Orders` to completed (or terminal error).
P4-B-028,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Reconciliation & audit: `audit.evt` exists for plan submit and tx lifecycle.
P4-B-029,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Reconciliation & audit: `OrderIdMap` links `clientOrderId→txHash` for idempotent reconcile.
P4-B-030,Testing,P4-B,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint B (https://www.notion.so/Checkpoint-B-26b0cff8415880cfa76bf0a63f31967f?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Idempotency check: Re-publish the same `orders.cmd` (same `clientOrderId`); verify no duplicate writes or double-sends (OrderIdMap/nonce reconciliation).
P4-C-001,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Bus Integration: Subscribe to `risk.approved` (ordered by `account_id`). Publish `audit.evt{kind=zkvar_attestation}` on success. Provide read/verify endpoints for Explorer.
P4-C-002,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Job Intake & Idempotency:
P4-C-003,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Circuit Management:
P4-C-004,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Witness Builder:
P4-C-005,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Proving:
P4-C-006,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Persistence & Audit:
P4-C-007,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Read & Verify API:
P4-C-008,General,P4-C,,,zk-VaR Attestation Service (Cloud Run),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",1) Development & Integration Plan — zk-VaR Attestation Service (Cloud Run),Phase 4 - DEV Checkpoints,,,,Not Started,Configuration & Ops:
P4-C-009,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Unit Tests:
P4-C-010,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Manual Trigger:
P4-C-011,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Proof Generation:
P4-C-012,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Off-Chain Verification Test:
P4-C-013,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Audit Trail Integration:
P4-C-014,Testing,P4-C,,,,No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801a857eefe855a45527?pvs=21)",2) Testing & Validation Checklist,Phase 4 - DEV Checkpoints,,,,Not Started,Failure Paths:
P4-D-001,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Deploy & configure: `NodeRegistry`, `Staking`, `QoSOracle`, `Rewards`, `Slashing`, `Treasury`. Grant the QoS Oracle service wallet the authorized role(s) to submit epoch scores and trigger rewards/slashing."
P4-D-002,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Contract behaviors: Epoch-gated `QoSOracle.submit`, reward accrual via `Rewards.accrue(node, epoch, score)`, and slashing hooks for hard SLA breaches (e.g., invalid proof)."
P4-D-003,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"APIs: Job Publishing (internal): create durable `DePINJobs`, price jobs, mint signed work orders (short-lived GCS URLs)."
P4-D-004,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,APIs: Lease Management (public): eligible nodes poll/accept; exclusive lease tracked in Redis `lease:{job_id}`.
P4-D-005,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"APIs: Result Submission (public): nodes upload artifacts/proofs to GCS and submit `{hashes, metrics, proof_ref}`."
P4-D-006,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Validation: Deterministic checks per job type (training/inference spot-checks, zk proof verification) before accepting results and releasing QoS facts. Persist `DePINResults`. Emit `audit.evt` for accepted results."
P4-D-007,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"QoS fact generation: Record `QoSJobFacts{job_id,node_id,kind,metrics,…}` for Oracle ingestion; maintain `NodeMirror` for scheduling."
P4-D-008,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Persistence & infra: Collections `DePINJobs`, `DePINResults`, `QoSJobFacts`, `NodeMirror`; GCS for artifacts; Redis for leases/locks/idempotency."
P4-D-009,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Ingest API: Accept signed QoS facts from Gateway; replay window + dedupe on `{job_id,node_id}`; persist `QoSJobFacts (accepted|rejected)`."
P4-D-010,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Per-job scoring: Normalize metrics to `job_score∈[0,1]` and flag SLA breaches (deadline miss, invalid proof)."
P4-D-011,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,"Epoch aggregation: Produce `QoSScores{node_id,epoch_id,score,breakdown}` with guarded idempotency (`REDIS:agg:{epoch_id}`)."
P4-D-012,General,P4-D,,,DePIN Smart Contracts (ReFIN L2),No,,,,,4,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff841588019a9fde8263f749b82?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880cc8baee781e787848d?pvs=21)",1) Development & Integration Plan — DePIN Smart Contracts (ReFIN L2),Phase 4 - DEV Checkpoints,,,,Not Started,Penalties & settlement: Evaluate penalties into `PenaltyLedger`; Oracle Writer submits epoch scores on-chain and triggers rewards/slashing; emit `audit.evt` for settlements.
