Task ID,Area,Checkpoint ID,Completed By,Completed Date,Component,Done,Due Date,Mark Done,Notes,Owner,Phase,Priority,Progress,Section,Source Doc,Start Date,Start Task,Started By,Status,Task
P3-C-010,Validation,P3-C,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801b8153d54a45c76844?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,L2 transaction: Submit a dev batch; verify L2 receipt; confirm `refin_roots` upsert and `l2_tx_hash` linked on `merkle_intervals`.
P3-C-011,Validation,P3-C,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801b8153d54a45c76844?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,Queueing: Validate `anchor_queue` row creation post-submit with `status=pending`.
P3-C-012,Validation,P3-C,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint C (https://www.notion.so/Checkpoint-C-26b0cff84158801b8153d54a45c76844?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,"Latency SLO: Leaf → root commit completes within the configured cadence (e.g., ≤ 60 s)."
P3-D-001,Engineering,P3-D,,,Anchor Job (CCIP),No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Anchor Job (CCIP),Phase 3 - DEV Checkpoints,,,,Not Started,Eligibility: Select finalized roots with `anchor_status=pending` from `refin_roots` or pop from `anchor_queue`; sort deterministically.
P3-D-002,Engineering,P3-D,,,Anchor Job (CCIP),No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Anchor Job (CCIP),Phase 3 - DEV Checkpoints,,,,Not Started,"Bundle compose: Create `AnchorBundle` within thresholds (`max_roots`, `max_bytes`, `max_age_seconds`); derive `bundle_id` from ordered `batch_id[]`."
P3-D-003,Engineering,P3-D,,,Anchor Job (CCIP),No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Anchor Job (CCIP),Phase 3 - DEV Checkpoints,,,,Not Started,"Send via CCIP: Submit to L1 Anchor; persist `message_id`, provisional `l1_tx_hash`."
P3-D-004,Engineering,P3-D,,,Anchor Job (CCIP),No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Anchor Job (CCIP),Phase 3 - DEV Checkpoints,,,,Not Started,"Confirm & mark: Upsert `l1_anchors` `{bundle_id, roots[]|super_root, message_id, l1_tx_hash, status, block_no, confirmed_at}` and set `refin_roots.anchor_status=anchored`."
P3-D-005,Engineering,P3-D,,,Anchor Job (CCIP),No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Anchor Job (CCIP),Phase 3 - DEV Checkpoints,,,,Not Started,Idempotency & safety: Never re-anchor the same `batch_id`; exponential backoff and circuit breakers on RPC/CCIP failures.
P3-D-006,Engineering,P3-D,,,Explorer API,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Explorer API,Phase 3 - DEV Checkpoints,,,,Not Started,"Resolve path: Join `audit_leaves → merkle_intervals → refin_roots → l1_anchors`; return a compact record keyed by `correlationId`, including leaf metadata, interval/root, L2 tx hash, L1 anchor tx hash, and `preimage_ref`."
P3-D-007,Engineering,P3-D,,,Explorer API,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Explorer API,Phase 3 - DEV Checkpoints,,,,Not Started,Verify inclusion: Recompute Merkle proof for a given leaf against stored root; return validity result and references.
P3-D-008,Engineering,P3-D,,,Explorer API,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Explorer API,Phase 3 - DEV Checkpoints,,,,Not Started,Preimage access: Serve redacted preimages from GCS under auth; enforce rate limits.
P3-D-009,Engineering,P3-D,,,Security,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Security,Phase 3 - DEV Checkpoints,,,,Not Started,"Service accounts: `sa-anchor-job`, `sa-explorer-api`; keys and CCIP config in Secret Manager."
P3-D-010,Engineering,P3-D,,,Security,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Security,Phase 3 - DEV Checkpoints,,,,Not Started,On-chain config: L1/L2 RPC endpoints and CCIP router; address books per env.
P3-D-011,Observability,P3-D,,,Security,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",1) Development & Integration Plan — Security,Phase 3 - DEV Checkpoints,,,,Not Started,"Observability: Dashboards for CCIP send latency, L1 confirm time, indexer lag; API p95 ≤ 200 ms. Alerts for backlog growth and verification mismatches."
P3-D-012,Validation,P3-D,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,"Anchor Job verification: Ensure several un-anchored L2 roots exist; trigger a run; logs show selection, bundle creation, CCIP send; confirm the L1 tx on a block explorer; verify `l1_anchors` upsert and `refin_roots.anchor_status=anchored`."
P3-D-013,Validation,P3-D,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,"Explorer verification: Pick a `leaf_hash` from an anchored batch; `GET /v1/resolve/{hash}` returns interval/root, L2 tx, L1 tx, and preimage pointer; validate inclusion via `POST /v1/verify/inclusion`."
P3-D-014,Validation,P3-D,,,,No,,,,,3,,"Overall Progress (https://www.notion.so/Overall-Progress-26b0cff8415880bcb4dec0b1e70a7500?pvs=21), Checkpoint D (https://www.notion.so/Checkpoint-D-26b0cff8415880d48bf1df7e85158ce0?pvs=21)",2) Testing & Validation Checklist,Phase 3 - DEV Checkpoints,,,,Not Started,Formatting & timeline: Responses present a chronological trail for a given `correlationId`.
